source,utterance,data_type,session_id,person_id,train_type
96.wav,96,wav,18,128,test
178.wav,178,wav,18,128,test
201.wav,201,wav,18,128,test
77.jpg,178,thr,18,128,test
77.jpg,201,thr,18,128,test
77.jpg,96,thr,18,128,test
77.jpg,74,thr,18,128,test
77.jpg,126,thr,18,128,test
77.jpg,178,rgb,18,128,test
77.jpg,201,rgb,18,128,test
77.jpg,96,rgb,18,128,test
77.jpg,74,rgb,18,128,test
77.jpg,126,rgb,18,128,test
154.wav,154,wav,24,128,test
40.wav,40,wav,24,128,test
14.wav,14,wav,24,128,test
77.wav,77,wav,24,128,test
243.wav,243,wav,24,128,test
77.jpg,77,thr,24,128,test
77.jpg,154,thr,24,128,test
77.jpg,243,thr,24,128,test
77.jpg,40,thr,24,128,test
77.jpg,14,thr,24,128,test
77.jpg,77,rgb,24,128,test
77.jpg,154,rgb,24,128,test
77.jpg,243,rgb,24,128,test
77.jpg,40,rgb,24,128,test
77.jpg,14,rgb,24,128,test
172.wav,172,wav,19,128,test
205.wav,205,wav,19,128,test
15.wav,15,wav,19,128,test
86.wav,86,wav,19,128,test
77.jpg,86,thr,19,128,test
77.jpg,172,thr,19,128,test
77.jpg,15,thr,19,128,test
77.jpg,205,thr,19,128,test
77.jpg,86,rgb,19,128,test
77.jpg,172,rgb,19,128,test
77.jpg,15,rgb,19,128,test
77.jpg,205,rgb,19,128,test
212.wav,212,wav,21,128,test
133.wav,133,wav,21,128,test
246.wav,246,wav,21,128,test
177.wav,177,wav,21,128,test
67.wav,67,wav,21,128,test
224.wav,224,wav,21,128,test
77.jpg,224,thr,21,128,test
77.jpg,177,thr,21,128,test
77.jpg,67,thr,21,128,test
77.jpg,212,thr,21,128,test
77.jpg,246,thr,21,128,test
77.jpg,133,thr,21,128,test
77.jpg,224,rgb,21,128,test
77.jpg,177,rgb,21,128,test
77.jpg,67,rgb,21,128,test
77.jpg,212,rgb,21,128,test
77.jpg,246,rgb,21,128,test
77.jpg,133,rgb,21,128,test
111.wav,111,wav,23,128,test
129.wav,129,wav,23,128,test
80.wav,80,wav,23,128,test
164.wav,164,wav,23,128,test
3.wav,3,wav,23,128,test
26.wav,26,wav,23,128,test
77.jpg,80,thr,23,128,test
77.jpg,3,thr,23,128,test
77.jpg,26,thr,23,128,test
77.jpg,111,thr,23,128,test
77.jpg,129,thr,23,128,test
77.jpg,164,thr,23,128,test
77.jpg,80,rgb,23,128,test
77.jpg,3,rgb,23,128,test
77.jpg,26,rgb,23,128,test
77.jpg,111,rgb,23,128,test
77.jpg,129,rgb,23,128,test
77.jpg,164,rgb,23,128,test
170.wav,170,wav,22,128,test
77.jpg,170,thr,22,128,test
77.jpg,170,rgb,22,128,test
110.wav,110,wav,28,128,test
163.wav,163,wav,28,128,test
223.wav,223,wav,28,128,test
101.wav,101,wav,28,128,test
41.wav,41,wav,28,128,test
77.jpg,41,thr,28,128,test
77.jpg,101,thr,28,128,test
77.jpg,163,thr,28,128,test
77.jpg,223,thr,28,128,test
77.jpg,110,thr,28,128,test
77.jpg,41,rgb,28,128,test
77.jpg,101,rgb,28,128,test
77.jpg,163,rgb,28,128,test
77.jpg,223,rgb,28,128,test
77.jpg,110,rgb,28,128,test
70.wav,70,wav,26,128,test
27.wav,27,wav,26,128,test
99.wav,99,wav,26,128,test
179.wav,179,wav,26,128,test
77.jpg,179,thr,26,128,test
77.jpg,70,thr,26,128,test
77.jpg,99,thr,26,128,test
77.jpg,27,thr,26,128,test
77.jpg,179,rgb,26,128,test
77.jpg,70,rgb,26,128,test
77.jpg,99,rgb,26,128,test
77.jpg,27,rgb,26,128,test
250.wav,250,wav,17,128,test
168.wav,168,wav,17,128,test
97.wav,97,wav,17,128,test
218.wav,218,wav,17,128,test
66.wav,66,wav,17,128,test
102.wav,102,wav,17,128,test
77.jpg,97,thr,17,128,test
77.jpg,250,thr,17,128,test
77.jpg,102,thr,17,128,test
77.jpg,66,thr,17,128,test
77.jpg,168,thr,17,128,test
77.jpg,218,thr,17,128,test
77.jpg,97,rgb,17,128,test
77.jpg,250,rgb,17,128,test
77.jpg,102,rgb,17,128,test
77.jpg,66,rgb,17,128,test
77.jpg,168,rgb,17,128,test
77.jpg,218,rgb,17,128,test
127.wav,127,wav,11,128,test
148.wav,148,wav,11,128,test
210.wav,210,wav,11,128,test
56.wav,56,wav,11,128,test
77.jpg,56,thr,11,128,test
77.jpg,148,thr,11,128,test
77.jpg,210,thr,11,128,test
77.jpg,127,thr,11,128,test
77.jpg,56,rgb,11,128,test
77.jpg,148,rgb,11,128,test
77.jpg,210,rgb,11,128,test
77.jpg,127,rgb,11,128,test
176.wav,176,wav,29,128,test
190.wav,190,wav,29,128,test
180.wav,180,wav,29,128,test
216.wav,216,wav,29,128,test
232.wav,232,wav,29,128,test
77.jpg,180,thr,29,128,test
77.jpg,232,thr,29,128,test
77.jpg,176,thr,29,128,test
50.jpg,190,thr,29,128,test
77.jpg,216,thr,29,128,test
77.jpg,180,rgb,29,128,test
77.jpg,232,rgb,29,128,test
77.jpg,176,rgb,29,128,test
50.jpg,190,rgb,29,128,test
77.jpg,216,rgb,29,128,test
6.wav,6,wav,25,128,test
167.wav,167,wav,25,128,test
204.wav,204,wav,25,128,test
244.wav,244,wav,25,128,test
77.jpg,204,thr,25,128,test
77.jpg,244,thr,25,128,test
77.jpg,6,thr,25,128,test
77.jpg,167,thr,25,128,test
77.jpg,204,rgb,25,128,test
77.jpg,244,rgb,25,128,test
77.jpg,6,rgb,25,128,test
77.jpg,167,rgb,25,128,test
91.wav,91,wav,15,128,test
194.wav,194,wav,15,128,test
88.wav,88,wav,15,128,test
104.wav,104,wav,15,128,test
228.wav,228,wav,15,128,test
77.jpg,228,thr,15,128,test
77.jpg,104,thr,15,128,test
77.jpg,194,thr,15,128,test
77.jpg,91,thr,15,128,test
77.jpg,88,thr,15,128,test
77.jpg,228,rgb,15,128,test
77.jpg,104,rgb,15,128,test
77.jpg,194,rgb,15,128,test
77.jpg,91,rgb,15,128,test
77.jpg,88,rgb,15,128,test
242.wav,242,wav,27,128,test
21.wav,21,wav,27,128,test
54.wav,54,wav,27,128,test
58.wav,58,wav,27,128,test
77.jpg,58,thr,27,128,test
77.jpg,54,thr,27,128,test
77.jpg,21,thr,27,128,test
77.jpg,242,thr,27,128,test
77.jpg,58,rgb,27,128,test
77.jpg,54,rgb,27,128,test
77.jpg,21,rgb,27,128,test
77.jpg,242,rgb,27,128,test
30.wav,30,wav,13,128,test
60.wav,60,wav,13,128,test
1.wav,1,wav,13,128,test
225.wav,225,wav,13,128,test
77.jpg,1,thr,13,128,test
77.jpg,30,thr,13,128,test
77.jpg,225,thr,13,128,test
77.jpg,60,thr,13,128,test
77.jpg,1,rgb,13,128,test
77.jpg,30,rgb,13,128,test
77.jpg,225,rgb,13,128,test
77.jpg,60,rgb,13,128,test
245.wav,245,wav,14,128,test
10.wav,10,wav,14,128,test
33.wav,33,wav,14,128,test
152.wav,152,wav,14,128,test
77.jpg,245,thr,14,128,test
77.jpg,152,thr,14,128,test
77.jpg,33,thr,14,128,test
77.jpg,10,thr,14,128,test
77.jpg,245,rgb,14,128,test
77.jpg,152,rgb,14,128,test
77.jpg,33,rgb,14,128,test
77.jpg,10,rgb,14,128,test
44.wav,44,wav,12,128,test
113.wav,113,wav,12,128,test
143.wav,143,wav,12,128,test
202.wav,202,wav,12,128,test
77.jpg,202,thr,12,128,test
77.jpg,113,thr,12,128,test
77.jpg,44,thr,12,128,test
77.jpg,143,thr,12,128,test
77.jpg,202,rgb,12,128,test
77.jpg,113,rgb,12,128,test
77.jpg,44,rgb,12,128,test
77.jpg,143,rgb,12,128,test
189.wav,189,wav,16,128,test
108.wav,108,wav,16,128,test
85.wav,85,wav,16,128,test
207.wav,207,wav,16,128,test
11.wav,11,wav,16,128,test
131.wav,131,wav,16,128,test
226.wav,226,wav,16,128,test
77.jpg,226,thr,16,128,test
77.jpg,207,thr,16,128,test
77.jpg,131,thr,16,128,test
77.jpg,85,thr,16,128,test
77.jpg,11,thr,16,128,test
77.jpg,108,thr,16,128,test
77.jpg,189,thr,16,128,test
77.jpg,226,rgb,16,128,test
77.jpg,207,rgb,16,128,test
77.jpg,131,rgb,16,128,test
77.jpg,85,rgb,16,128,test
77.jpg,11,rgb,16,128,test
77.jpg,108,rgb,16,128,test
77.jpg,189,rgb,16,128,test
29.wav,29,wav,18,37,train
541.wav,541,wav,18,37,train
296.wav,296,wav,18,37,train
227.wav,227,wav,18,37,train
1157.wav,1157,wav,18,37,train
208.wav,208,wav,18,37,train
563.wav,563,wav,18,37,train
77.jpg,563,thr,18,37,train
77.jpg,208,thr,18,37,train
77.jpg,541,thr,18,37,train
77.jpg,29,thr,18,37,train
77.jpg,1157,thr,18,37,train
77.jpg,227,thr,18,37,train
77.jpg,296,thr,18,37,train
77.jpg,563,rgb,18,37,train
77.jpg,208,rgb,18,37,train
77.jpg,541,rgb,18,37,train
77.jpg,29,rgb,18,37,train
77.jpg,1157,rgb,18,37,train
77.jpg,227,rgb,18,37,train
77.jpg,296,rgb,18,37,train
484.wav,484,wav,24,37,train
464.wav,464,wav,24,37,train
499.wav,499,wav,24,37,train
779.wav,779,wav,24,37,train
71.wav,71,wav,24,37,train
77.jpg,484,thr,24,37,train
77.jpg,71,thr,24,37,train
77.jpg,499,thr,24,37,train
77.jpg,464,thr,24,37,train
50.jpg,779,thr,24,37,train
77.jpg,484,rgb,24,37,train
77.jpg,71,rgb,24,37,train
77.jpg,499,rgb,24,37,train
77.jpg,464,rgb,24,37,train
50.jpg,779,rgb,24,37,train
539.wav,539,wav,19,37,train
675.wav,675,wav,19,37,train
501.wav,501,wav,19,37,train
649.wav,649,wav,19,37,train
922.wav,922,wav,19,37,train
420.wav,420,wav,19,37,train
77.jpg,539,thr,19,37,train
77.jpg,649,thr,19,37,train
77.jpg,922,thr,19,37,train
77.jpg,420,thr,19,37,train
77.jpg,501,thr,19,37,train
77.jpg,675,thr,19,37,train
77.jpg,539,rgb,19,37,train
77.jpg,649,rgb,19,37,train
77.jpg,922,rgb,19,37,train
77.jpg,420,rgb,19,37,train
77.jpg,501,rgb,19,37,train
77.jpg,675,rgb,19,37,train
731.wav,731,wav,21,37,train
762.wav,762,wav,21,37,train
83.wav,83,wav,21,37,train
1290.wav,1290,wav,21,37,train
1054.wav,1054,wav,21,37,train
77.jpg,1054,thr,21,37,train
77.jpg,1290,thr,21,37,train
77.jpg,83,thr,21,37,train
77.jpg,762,thr,21,37,train
77.jpg,731,thr,21,37,train
77.jpg,1054,rgb,21,37,train
77.jpg,1290,rgb,21,37,train
77.jpg,83,rgb,21,37,train
77.jpg,762,rgb,21,37,train
77.jpg,731,rgb,21,37,train
106.wav,106,wav,23,37,train
324.wav,324,wav,23,37,train
286.wav,286,wav,23,37,train
431.wav,431,wav,23,37,train
1236.wav,1236,wav,23,37,train
77.jpg,324,thr,23,37,train
77.jpg,1236,thr,23,37,train
77.jpg,286,thr,23,37,train
77.jpg,431,thr,23,37,train
77.jpg,106,thr,23,37,train
77.jpg,324,rgb,23,37,train
77.jpg,1236,rgb,23,37,train
77.jpg,286,rgb,23,37,train
77.jpg,431,rgb,23,37,train
77.jpg,106,rgb,23,37,train
70.wav,70,wav,22,37,train
166.wav,166,wav,22,37,train
593.wav,593,wav,22,37,train
246.wav,246,wav,22,37,train
1143.wav,1143,wav,22,37,train
450.wav,450,wav,22,37,train
1180.wav,1180,wav,22,37,train
70.jpg,1180,thr,22,37,train
77.jpg,70,thr,22,37,train
70.jpg,246,thr,22,37,train
77.jpg,166,thr,22,37,train
50.jpg,1143,thr,22,37,train
77.jpg,450,thr,22,37,train
77.jpg,593,thr,22,37,train
70.jpg,1180,rgb,22,37,train
77.jpg,70,rgb,22,37,train
70.jpg,246,rgb,22,37,train
77.jpg,166,rgb,22,37,train
50.jpg,1143,rgb,22,37,train
77.jpg,450,rgb,22,37,train
77.jpg,593,rgb,22,37,train
802.wav,802,wav,28,37,train
76.wav,76,wav,28,37,train
974.wav,974,wav,28,37,train
936.wav,936,wav,28,37,train
523.wav,523,wav,28,37,train
1245.wav,1245,wav,28,37,train
77.jpg,974,thr,28,37,train
77.jpg,76,thr,28,37,train
77.jpg,936,thr,28,37,train
77.jpg,1245,thr,28,37,train
77.jpg,802,thr,28,37,train
72.jpg,523,thr,28,37,train
77.jpg,974,rgb,28,37,train
77.jpg,76,rgb,28,37,train
77.jpg,936,rgb,28,37,train
77.jpg,1245,rgb,28,37,train
77.jpg,802,rgb,28,37,train
72.jpg,523,rgb,28,37,train
688.wav,688,wav,26,37,train
504.wav,504,wav,26,37,train
1278.wav,1278,wav,26,37,train
457.wav,457,wav,26,37,train
1219.wav,1219,wav,26,37,train
303.wav,303,wav,26,37,train
77.jpg,457,thr,26,37,train
77.jpg,303,thr,26,37,train
77.jpg,1219,thr,26,37,train
77.jpg,504,thr,26,37,train
77.jpg,688,thr,26,37,train
77.jpg,1278,thr,26,37,train
77.jpg,457,rgb,26,37,train
77.jpg,303,rgb,26,37,train
77.jpg,1219,rgb,26,37,train
77.jpg,504,rgb,26,37,train
77.jpg,688,rgb,26,37,train
77.jpg,1278,rgb,26,37,train
846.wav,846,wav,17,37,train
868.wav,868,wav,17,37,train
196.wav,196,wav,17,37,train
472.wav,472,wav,17,37,train
804.wav,804,wav,17,37,train
77.jpg,846,thr,17,37,train
77.jpg,196,thr,17,37,train
72.jpg,804,thr,17,37,train
77.jpg,868,thr,17,37,train
77.jpg,472,thr,17,37,train
77.jpg,846,rgb,17,37,train
77.jpg,196,rgb,17,37,train
72.jpg,804,rgb,17,37,train
77.jpg,868,rgb,17,37,train
77.jpg,472,rgb,17,37,train
679.wav,679,wav,11,37,train
1064.wav,1064,wav,11,37,train
77.jpg,1064,thr,11,37,train
77.jpg,679,thr,11,37,train
77.jpg,1064,rgb,11,37,train
77.jpg,679,rgb,11,37,train
91.wav,91,wav,29,37,train
830.wav,830,wav,29,37,train
1034.wav,1034,wav,29,37,train
669.wav,669,wav,29,37,train
77.jpg,830,thr,29,37,train
77.jpg,91,thr,29,37,train
77.jpg,1034,thr,29,37,train
77.jpg,669,thr,29,37,train
77.jpg,830,rgb,29,37,train
77.jpg,91,rgb,29,37,train
77.jpg,1034,rgb,29,37,train
77.jpg,669,rgb,29,37,train
1107.wav,1107,wav,25,37,train
998.wav,998,wav,25,37,train
383.wav,383,wav,25,37,train
268.wav,268,wav,25,37,train
519.wav,519,wav,25,37,train
1275.wav,1275,wav,25,37,train
72.jpg,1107,thr,25,37,train
50.jpg,268,thr,25,37,train
70.jpg,383,thr,25,37,train
70.jpg,1275,thr,25,37,train
77.jpg,519,thr,25,37,train
77.jpg,998,thr,25,37,train
72.jpg,1107,rgb,25,37,train
50.jpg,268,rgb,25,37,train
70.jpg,383,rgb,25,37,train
70.jpg,1275,rgb,25,37,train
77.jpg,519,rgb,25,37,train
77.jpg,998,rgb,25,37,train
339.wav,339,wav,15,37,train
51.wav,51,wav,15,37,train
818.wav,818,wav,15,37,train
153.wav,153,wav,15,37,train
101.wav,101,wav,15,37,train
77.jpg,51,thr,15,37,train
77.jpg,153,thr,15,37,train
77.jpg,101,thr,15,37,train
77.jpg,339,thr,15,37,train
77.jpg,818,thr,15,37,train
77.jpg,51,rgb,15,37,train
77.jpg,153,rgb,15,37,train
77.jpg,101,rgb,15,37,train
77.jpg,339,rgb,15,37,train
77.jpg,818,rgb,15,37,train
524.wav,524,wav,27,37,train
594.wav,594,wav,27,37,train
326.wav,326,wav,27,37,train
777.wav,777,wav,27,37,train
77.jpg,524,thr,27,37,train
77.jpg,777,thr,27,37,train
77.jpg,594,thr,27,37,train
77.jpg,326,thr,27,37,train
77.jpg,524,rgb,27,37,train
77.jpg,777,rgb,27,37,train
77.jpg,594,rgb,27,37,train
77.jpg,326,rgb,27,37,train
673.wav,673,wav,13,37,train
278.wav,278,wav,13,37,train
30.wav,30,wav,13,37,train
997.wav,997,wav,13,37,train
597.wav,597,wav,13,37,train
477.wav,477,wav,13,37,train
77.jpg,278,thr,13,37,train
77.jpg,673,thr,13,37,train
77.jpg,997,thr,13,37,train
77.jpg,30,thr,13,37,train
77.jpg,597,thr,13,37,train
77.jpg,477,thr,13,37,train
77.jpg,278,rgb,13,37,train
77.jpg,673,rgb,13,37,train
77.jpg,997,rgb,13,37,train
77.jpg,30,rgb,13,37,train
77.jpg,597,rgb,13,37,train
77.jpg,477,rgb,13,37,train
141.wav,141,wav,14,37,train
109.wav,109,wav,14,37,train
654.wav,654,wav,14,37,train
369.wav,369,wav,14,37,train
941.wav,941,wav,14,37,train
77.jpg,141,thr,14,37,train
77.jpg,109,thr,14,37,train
77.jpg,654,thr,14,37,train
77.jpg,369,thr,14,37,train
77.jpg,941,thr,14,37,train
77.jpg,141,rgb,14,37,train
77.jpg,109,rgb,14,37,train
77.jpg,654,rgb,14,37,train
77.jpg,369,rgb,14,37,train
77.jpg,941,rgb,14,37,train
1184.wav,1184,wav,12,37,train
453.wav,453,wav,12,37,train
295.wav,295,wav,12,37,train
195.wav,195,wav,12,37,train
77.jpg,453,thr,12,37,train
77.jpg,195,thr,12,37,train
77.jpg,295,thr,12,37,train
77.jpg,1184,thr,12,37,train
77.jpg,453,rgb,12,37,train
77.jpg,195,rgb,12,37,train
77.jpg,295,rgb,12,37,train
77.jpg,1184,rgb,12,37,train
1089.wav,1089,wav,16,37,train
1033.wav,1033,wav,16,37,train
816.wav,816,wav,16,37,train
698.wav,698,wav,16,37,train
374.wav,374,wav,16,37,train
81.wav,81,wav,16,37,train
77.jpg,816,thr,16,37,train
77.jpg,374,thr,16,37,train
77.jpg,698,thr,16,37,train
77.jpg,1033,thr,16,37,train
77.jpg,1089,thr,16,37,train
77.jpg,81,thr,16,37,train
77.jpg,816,rgb,16,37,train
77.jpg,374,rgb,16,37,train
77.jpg,698,rgb,16,37,train
77.jpg,1033,rgb,16,37,train
77.jpg,1089,rgb,16,37,train
77.jpg,81,rgb,16,37,train
129.wav,129,wav,18,103,valid
70.wav,70,wav,18,103,valid
164.wav,164,wav,18,103,valid
231.wav,231,wav,18,103,valid
203.wav,203,wav,18,103,valid
77.jpg,231,thr,18,103,valid
77.jpg,203,thr,18,103,valid
77.jpg,70,thr,18,103,valid
77.jpg,129,thr,18,103,valid
77.jpg,164,thr,18,103,valid
77.jpg,231,rgb,18,103,valid
77.jpg,203,rgb,18,103,valid
77.jpg,70,rgb,18,103,valid
77.jpg,129,rgb,18,103,valid
77.jpg,164,rgb,18,103,valid
221.wav,221,wav,24,103,valid
161.wav,161,wav,24,103,valid
216.wav,216,wav,24,103,valid
63.wav,63,wav,24,103,valid
58.wav,58,wav,24,103,valid
77.jpg,63,thr,24,103,valid
77.jpg,221,thr,24,103,valid
77.jpg,58,thr,24,103,valid
77.jpg,161,thr,24,103,valid
77.jpg,216,thr,24,103,valid
77.jpg,63,rgb,24,103,valid
77.jpg,221,rgb,24,103,valid
77.jpg,58,rgb,24,103,valid
77.jpg,161,rgb,24,103,valid
77.jpg,216,rgb,24,103,valid
29.wav,29,wav,19,103,valid
122.wav,122,wav,19,103,valid
242.wav,242,wav,19,103,valid
46.wav,46,wav,19,103,valid
160.wav,160,wav,19,103,valid
75.wav,75,wav,19,103,valid
77.jpg,75,thr,19,103,valid
77.jpg,122,thr,19,103,valid
77.jpg,160,thr,19,103,valid
77.jpg,242,thr,19,103,valid
77.jpg,29,thr,19,103,valid
77.jpg,46,thr,19,103,valid
77.jpg,75,rgb,19,103,valid
77.jpg,122,rgb,19,103,valid
77.jpg,160,rgb,19,103,valid
77.jpg,242,rgb,19,103,valid
77.jpg,29,rgb,19,103,valid
77.jpg,46,rgb,19,103,valid
209.wav,209,wav,21,103,valid
124.wav,124,wav,21,103,valid
99.wav,99,wav,21,103,valid
199.wav,199,wav,21,103,valid
121.wav,121,wav,21,103,valid
101.wav,101,wav,21,103,valid
77.jpg,124,thr,21,103,valid
77.jpg,209,thr,21,103,valid
77.jpg,199,thr,21,103,valid
77.jpg,121,thr,21,103,valid
77.jpg,101,thr,21,103,valid
77.jpg,99,thr,21,103,valid
77.jpg,124,rgb,21,103,valid
77.jpg,209,rgb,21,103,valid
77.jpg,199,rgb,21,103,valid
77.jpg,121,rgb,21,103,valid
77.jpg,101,rgb,21,103,valid
77.jpg,99,rgb,21,103,valid
175.wav,175,wav,23,103,valid
20.wav,20,wav,23,103,valid
60.wav,60,wav,23,103,valid
225.wav,225,wav,23,103,valid
77.jpg,175,thr,23,103,valid
77.jpg,225,thr,23,103,valid
77.jpg,60,thr,23,103,valid
77.jpg,20,thr,23,103,valid
77.jpg,175,rgb,23,103,valid
77.jpg,225,rgb,23,103,valid
77.jpg,60,rgb,23,103,valid
77.jpg,20,rgb,23,103,valid
108.wav,108,wav,22,103,valid
72.wav,72,wav,22,103,valid
174.wav,174,wav,22,103,valid
34.wav,34,wav,22,103,valid
228.wav,228,wav,22,103,valid
102.wav,102,wav,22,103,valid
94.wav,94,wav,22,103,valid
77.jpg,228,thr,22,103,valid
77.jpg,102,thr,22,103,valid
77.jpg,94,thr,22,103,valid
77.jpg,108,thr,22,103,valid
77.jpg,72,thr,22,103,valid
77.jpg,174,thr,22,103,valid
77.jpg,34,thr,22,103,valid
77.jpg,228,rgb,22,103,valid
77.jpg,102,rgb,22,103,valid
77.jpg,94,rgb,22,103,valid
77.jpg,108,rgb,22,103,valid
77.jpg,72,rgb,22,103,valid
77.jpg,174,rgb,22,103,valid
77.jpg,34,rgb,22,103,valid
236.wav,236,wav,28,103,valid
230.wav,230,wav,28,103,valid
213.wav,213,wav,28,103,valid
155.wav,155,wav,28,103,valid
65.wav,65,wav,28,103,valid
77.jpg,213,thr,28,103,valid
77.jpg,236,thr,28,103,valid
77.jpg,155,thr,28,103,valid
77.jpg,230,thr,28,103,valid
77.jpg,65,thr,28,103,valid
77.jpg,213,rgb,28,103,valid
77.jpg,236,rgb,28,103,valid
77.jpg,155,rgb,28,103,valid
77.jpg,230,rgb,28,103,valid
77.jpg,65,rgb,28,103,valid
133.wav,133,wav,26,103,valid
78.wav,78,wav,26,103,valid
196.wav,196,wav,26,103,valid
22.wav,22,wav,26,103,valid
195.wav,195,wav,26,103,valid
77.jpg,195,thr,26,103,valid
77.jpg,78,thr,26,103,valid
77.jpg,22,thr,26,103,valid
77.jpg,196,thr,26,103,valid
77.jpg,133,thr,26,103,valid
77.jpg,195,rgb,26,103,valid
77.jpg,78,rgb,26,103,valid
77.jpg,22,rgb,26,103,valid
77.jpg,196,rgb,26,103,valid
77.jpg,133,rgb,26,103,valid
17.wav,17,wav,17,103,valid
147.wav,147,wav,17,103,valid
182.wav,182,wav,17,103,valid
96.wav,96,wav,17,103,valid
167.wav,167,wav,17,103,valid
244.wav,244,wav,17,103,valid
77.jpg,147,thr,17,103,valid
72.jpg,244,thr,17,103,valid
77.jpg,96,thr,17,103,valid
77.jpg,167,thr,17,103,valid
77.jpg,17,thr,17,103,valid
77.jpg,182,thr,17,103,valid
77.jpg,147,rgb,17,103,valid
72.jpg,244,rgb,17,103,valid
77.jpg,96,rgb,17,103,valid
77.jpg,167,rgb,17,103,valid
77.jpg,17,rgb,17,103,valid
77.jpg,182,rgb,17,103,valid
137.wav,137,wav,11,103,valid
250.wav,250,wav,11,103,valid
239.wav,239,wav,11,103,valid
232.wav,232,wav,11,103,valid
77.jpg,250,thr,11,103,valid
77.jpg,239,thr,11,103,valid
77.jpg,137,thr,11,103,valid
77.jpg,232,thr,11,103,valid
77.jpg,250,rgb,11,103,valid
77.jpg,239,rgb,11,103,valid
77.jpg,137,rgb,11,103,valid
77.jpg,232,rgb,11,103,valid
183.wav,183,wav,29,103,valid
88.wav,88,wav,29,103,valid
180.wav,180,wav,29,103,valid
208.wav,208,wav,29,103,valid
77.jpg,180,thr,29,103,valid
77.jpg,208,thr,29,103,valid
77.jpg,88,thr,29,103,valid
72.jpg,183,thr,29,103,valid
77.jpg,180,rgb,29,103,valid
77.jpg,208,rgb,29,103,valid
77.jpg,88,rgb,29,103,valid
72.jpg,183,rgb,29,103,valid
106.wav,106,wav,25,103,valid
116.wav,116,wav,25,103,valid
240.wav,240,wav,25,103,valid
67.wav,67,wav,25,103,valid
66.wav,66,wav,25,103,valid
77.jpg,67,thr,25,103,valid
77.jpg,66,thr,25,103,valid
77.jpg,116,thr,25,103,valid
77.jpg,240,thr,25,103,valid
77.jpg,106,thr,25,103,valid
77.jpg,67,rgb,25,103,valid
77.jpg,66,rgb,25,103,valid
77.jpg,116,rgb,25,103,valid
77.jpg,240,rgb,25,103,valid
77.jpg,106,rgb,25,103,valid
175.wav,175,wav,15,103,valid
87.wav,87,wav,15,103,valid
100.wav,100,wav,15,103,valid
16.wav,16,wav,15,103,valid
77.jpg,100,thr,15,103,valid
77.jpg,175,thr,15,103,valid
77.jpg,87,thr,15,103,valid
77.jpg,16,thr,15,103,valid
77.jpg,100,rgb,15,103,valid
77.jpg,175,rgb,15,103,valid
77.jpg,87,rgb,15,103,valid
77.jpg,16,rgb,15,103,valid
135.wav,135,wav,27,103,valid
210.wav,210,wav,27,103,valid
13.wav,13,wav,27,103,valid
223.wav,223,wav,27,103,valid
226.wav,226,wav,27,103,valid
77.jpg,226,thr,27,103,valid
77.jpg,135,thr,27,103,valid
77.jpg,210,thr,27,103,valid
77.jpg,223,thr,27,103,valid
77.jpg,13,thr,27,103,valid
77.jpg,226,rgb,27,103,valid
77.jpg,135,rgb,27,103,valid
77.jpg,210,rgb,27,103,valid
77.jpg,223,rgb,27,103,valid
77.jpg,13,rgb,27,103,valid
144.wav,144,wav,13,103,valid
5.wav,5,wav,13,103,valid
78.wav,78,wav,13,103,valid
21.wav,21,wav,13,103,valid
151.wav,151,wav,13,103,valid
77.jpg,151,thr,13,103,valid
77.jpg,78,thr,13,103,valid
77.jpg,21,thr,13,103,valid
77.jpg,5,thr,13,103,valid
77.jpg,144,thr,13,103,valid
77.jpg,151,rgb,13,103,valid
77.jpg,78,rgb,13,103,valid
77.jpg,21,rgb,13,103,valid
77.jpg,5,rgb,13,103,valid
77.jpg,144,rgb,13,103,valid
245.wav,245,wav,14,103,valid
38.wav,38,wav,14,103,valid
163.wav,163,wav,14,103,valid
130.wav,130,wav,14,103,valid
113.wav,113,wav,14,103,valid
104.wav,104,wav,14,103,valid
3.wav,3,wav,14,103,valid
77.jpg,38,thr,14,103,valid
77.jpg,245,thr,14,103,valid
77.jpg,130,thr,14,103,valid
77.jpg,104,thr,14,103,valid
77.jpg,3,thr,14,103,valid
50.jpg,113,thr,14,103,valid
77.jpg,163,thr,14,103,valid
77.jpg,38,rgb,14,103,valid
77.jpg,245,rgb,14,103,valid
77.jpg,130,rgb,14,103,valid
77.jpg,104,rgb,14,103,valid
77.jpg,3,rgb,14,103,valid
50.jpg,113,rgb,14,103,valid
77.jpg,163,rgb,14,103,valid
205.wav,205,wav,12,103,valid
241.wav,241,wav,12,103,valid
187.wav,187,wav,12,103,valid
150.wav,150,wav,12,103,valid
219.wav,219,wav,12,103,valid
159.wav,159,wav,12,103,valid
77.jpg,187,thr,12,103,valid
77.jpg,219,thr,12,103,valid
77.jpg,241,thr,12,103,valid
77.jpg,150,thr,12,103,valid
77.jpg,159,thr,12,103,valid
77.jpg,205,thr,12,103,valid
77.jpg,187,rgb,12,103,valid
77.jpg,219,rgb,12,103,valid
77.jpg,241,rgb,12,103,valid
77.jpg,150,rgb,12,103,valid
77.jpg,159,rgb,12,103,valid
77.jpg,205,rgb,12,103,valid
148.wav,148,wav,16,103,valid
171.wav,171,wav,16,103,valid
114.wav,114,wav,16,103,valid
177.wav,177,wav,16,103,valid
143.wav,143,wav,16,103,valid
77.jpg,177,thr,16,103,valid
