,utterance,session_id,person_id,new_ids,rgb,wav,thr
473,1185.0,16,86,86,77.jpg,1185.wav,77.jpg
474,141.0,18,91,91,77.jpg,141.wav,77.jpg
475,1115.0,18,91,91,77.jpg,1115.wav,77.jpg
476,1014.0,18,91,91,77.jpg,1014.wav,77.jpg
477,836.0,18,91,91,77.jpg,836.wav,77.jpg
478,1263.0,18,91,91,77.jpg,1263.wav,77.jpg
479,103.0,24,91,91,77.jpg,103.wav,77.jpg
480,136.0,24,91,91,77.jpg,136.wav,77.jpg
481,763.0,24,91,91,77.jpg,763.wav,77.jpg
482,264.0,24,91,91,77.jpg,264.wav,77.jpg
483,1159.0,24,91,91,77.jpg,1159.wav,77.jpg
484,346.0,19,91,91,72.jpg,346.wav,72.jpg
485,83.0,19,91,91,77.jpg,83.wav,77.jpg
486,268.0,19,91,91,72.jpg,268.wav,72.jpg
487,644.0,19,91,91,77.jpg,644.wav,77.jpg
488,983.0,19,91,91,77.jpg,983.wav,77.jpg
489,494.0,19,91,91,77.jpg,494.wav,77.jpg
490,1270.0,19,91,91,77.jpg,1270.wav,77.jpg
491,249.0,21,91,91,77.jpg,249.wav,77.jpg
492,932.0,21,91,91,77.jpg,932.wav,77.jpg
493,801.0,21,91,91,77.jpg,801.wav,77.jpg
494,976.0,21,91,91,77.jpg,976.wav,77.jpg
495,1160.0,21,91,91,77.jpg,1160.wav,77.jpg
496,1076.0,21,91,91,77.jpg,1076.wav,77.jpg
497,145.0,23,91,91,77.jpg,145.wav,77.jpg
498,85.0,23,91,91,77.jpg,85.wav,77.jpg
499,1151.0,23,91,91,77.jpg,1151.wav,77.jpg
500,1079.0,23,91,91,50.jpg,1079.wav,50.jpg
501,802.0,23,91,91,77.jpg,802.wav,77.jpg
502,1064.0,23,91,91,77.jpg,1064.wav,77.jpg
503,787.0,23,91,91,77.jpg,787.wav,77.jpg
504,568.0,23,91,91,77.jpg,568.wav,77.jpg
505,805.0,22,91,91,77.jpg,805.wav,77.jpg
506,712.0,22,91,91,77.jpg,712.wav,77.jpg
507,317.0,22,91,91,77.jpg,317.wav,77.jpg
508,1000.0,22,91,91,77.jpg,1000.wav,77.jpg
509,558.0,22,91,91,77.jpg,558.wav,77.jpg
510,26.0,22,91,91,77.jpg,26.wav,77.jpg
511,955.0,22,91,91,77.jpg,955.wav,77.jpg
512,1107.0,28,91,91,77.jpg,1107.wav,77.jpg
513,48.0,28,91,91,77.jpg,48.wav,77.jpg
514,184.0,28,91,91,77.jpg,184.wav,77.jpg
515,429.0,28,91,91,77.jpg,429.wav,77.jpg
516,160.0,28,91,91,77.jpg,160.wav,77.jpg
517,282.0,26,91,91,77.jpg,282.wav,77.jpg
518,13.0,26,91,91,77.jpg,13.wav,77.jpg
519,791.0,26,91,91,77.jpg,791.wav,77.jpg
520,1142.0,26,91,91,77.jpg,1142.wav,77.jpg
521,559.0,26,91,91,77.jpg,559.wav,77.jpg
522,887.0,26,91,91,77.jpg,887.wav,77.jpg
523,122.0,17,91,91,77.jpg,122.wav,77.jpg
524,332.0,17,91,91,77.jpg,332.wav,77.jpg
525,536.0,17,91,91,77.jpg,536.wav,77.jpg
526,491.0,17,91,91,77.jpg,491.wav,77.jpg
527,535.0,17,91,91,77.jpg,535.wav,77.jpg
528,771.0,17,91,91,77.jpg,771.wav,77.jpg
529,490.0,11,91,91,77.jpg,490.wav,77.jpg
530,322.0,11,91,91,77.jpg,322.wav,77.jpg
531,546.0,11,91,91,77.jpg,546.wav,77.jpg
532,468.0,11,91,91,77.jpg,468.wav,77.jpg
533,734.0,11,91,91,77.jpg,734.wav,77.jpg
534,743.0,11,91,91,77.jpg,743.wav,77.jpg
535,793.0,29,91,91,77.jpg,793.wav,77.jpg
536,1094.0,29,91,91,77.jpg,1094.wav,77.jpg
537,357.0,29,91,91,77.jpg,357.wav,77.jpg
538,981.0,29,91,91,50.jpg,981.wav,50.jpg
539,20.0,25,91,91,77.jpg,20.wav,77.jpg
540,1059.0,25,91,91,77.jpg,1059.wav,77.jpg
541,331.0,25,91,91,77.jpg,331.wav,77.jpg
542,401.0,25,91,91,77.jpg,401.wav,77.jpg
543,645.0,25,91,91,77.jpg,645.wav,77.jpg
544,435.0,25,91,91,70.jpg,435.wav,70.jpg
545,901.0,15,91,91,77.jpg,901.wav,77.jpg
546,789.0,15,91,91,77.jpg,789.wav,77.jpg
547,1222.0,15,91,91,50.jpg,1222.wav,50.jpg
548,692.0,15,91,91,77.jpg,692.wav,77.jpg
549,838.0,27,91,91,77.jpg,838.wav,77.jpg
550,388.0,27,91,91,77.jpg,388.wav,77.jpg
551,424.0,27,91,91,77.jpg,424.wav,77.jpg
552,1082.0,13,91,91,77.jpg,1082.wav,77.jpg
553,588.0,13,91,91,77.jpg,588.wav,77.jpg
554,237.0,13,91,91,50.jpg,237.wav,50.jpg
555,1008.0,13,91,91,77.jpg,1008.wav,77.jpg
556,705.0,13,91,91,77.jpg,705.wav,77.jpg
557,1012.0,13,91,91,77.jpg,1012.wav,77.jpg
558,1128.0,13,91,91,77.jpg,1128.wav,77.jpg
559,17.0,14,91,91,77.jpg,17.wav,77.jpg
560,487.0,14,91,91,77.jpg,487.wav,77.jpg
561,188.0,14,91,91,77.jpg,188.wav,77.jpg
562,234.0,14,91,91,77.jpg,234.wav,77.jpg
563,403.0,14,91,91,77.jpg,403.wav,77.jpg
564,1187.0,12,91,91,77.jpg,1187.wav,77.jpg
565,8.0,12,91,91,77.jpg,8.wav,77.jpg
566,1226.0,12,91,91,77.jpg,1226.wav,77.jpg
567,79.0,12,91,91,77.jpg,79.wav,77.jpg
568,914.0,12,91,91,77.jpg,914.wav,77.jpg
569,57.0,12,91,91,77.jpg,57.wav,77.jpg
570,1089.0,16,91,91,77.jpg,1089.wav,77.jpg
571,1259.0,16,91,91,77.jpg,1259.wav,77.jpg
572,977.0,16,91,91,77.jpg,977.wav,77.jpg
573,679.0,16,91,91,77.jpg,679.wav,77.jpg
574,337.0,16,91,91,77.jpg,337.wav,77.jpg
575,721.0,18,95,95,77.jpg,721.wav,77.jpg
576,28.0,18,95,95,77.jpg,28.wav,77.jpg
577,989.0,18,95,95,77.jpg,989.wav,77.jpg
578,636.0,18,95,95,77.jpg,636.wav,77.jpg
579,35.0,18,95,95,77.jpg,35.wav,77.jpg
580,186.0,18,95,95,77.jpg,186.wav,77.jpg
581,601.0,24,95,95,77.jpg,601.wav,77.jpg
582,916.0,24,95,95,77.jpg,916.wav,77.jpg
583,310.0,24,95,95,77.jpg,310.wav,77.jpg
584,287.0,24,95,95,77.jpg,287.wav,77.jpg
585,442.0,24,95,95,77.jpg,442.wav,77.jpg
586,529.0,24,95,95,77.jpg,529.wav,77.jpg
587,719.0,19,95,95,77.jpg,719.wav,77.jpg
588,170.0,19,95,95,77.jpg,170.wav,77.jpg
589,164.0,19,95,95,77.jpg,164.wav,77.jpg
590,852.0,19,95,95,77.jpg,852.wav,77.jpg
591,797.0,19,95,95,77.jpg,797.wav,77.jpg
592,358.0,19,95,95,77.jpg,358.wav,77.jpg
593,816.0,21,95,95,77.jpg,816.wav,77.jpg
594,399.0,21,95,95,70.jpg,399.wav,70.jpg
595,316.0,21,95,95,77.jpg,316.wav,77.jpg
596,549.0,21,95,95,77.jpg,549.wav,77.jpg
597,206.0,21,95,95,77.jpg,206.wav,77.jpg
598,1065.0,23,95,95,77.jpg,1065.wav,77.jpg
599,894.0,23,95,95,77.jpg,894.wav,77.jpg
600,1250.0,23,95,95,77.jpg,1250.wav,77.jpg
601,827.0,23,95,95,77.jpg,827.wav,77.jpg
602,195.0,23,95,95,77.jpg,195.wav,77.jpg
603,909.0,22,95,95,77.jpg,909.wav,77.jpg
604,1257.0,22,95,95,77.jpg,1257.wav,77.jpg
605,1003.0,22,95,95,77.jpg,1003.wav,77.jpg
606,587.0,22,95,95,77.jpg,587.wav,77.jpg
607,858.0,22,95,95,77.jpg,858.wav,77.jpg
608,173.0,28,95,95,28.jpg,173.wav,28.jpg
609,242.0,28,95,95,77.jpg,242.wav,77.jpg
610,815.0,28,95,95,77.jpg,815.wav,77.jpg
611,1028.0,28,95,95,28.jpg,1028.wav,28.jpg
612,469.0,28,95,95,72.jpg,469.wav,72.jpg
613,866.0,28,95,95,77.jpg,866.wav,77.jpg
614,19.0,28,95,95,50.jpg,19.wav,50.jpg
615,667.0,28,95,95,70.jpg,667.wav,70.jpg
616,598.0,26,95,95,77.jpg,598.wav,77.jpg
617,592.0,26,95,95,50.jpg,592.wav,50.jpg
618,140.0,26,95,95,77.jpg,140.wav,77.jpg
619,917.0,26,95,95,77.jpg,917.wav,77.jpg
620,1239.0,26,95,95,77.jpg,1239.wav,77.jpg
621,867.0,26,95,95,70.jpg,867.wav,70.jpg
622,905.0,26,95,95,77.jpg,905.wav,77.jpg
623,987.0,17,95,95,77.jpg,987.wav,77.jpg
624,231.0,17,95,95,77.jpg,231.wav,77.jpg
625,638.0,17,95,95,50.jpg,638.wav,50.jpg
626,217.0,17,95,95,77.jpg,217.wav,77.jpg
627,760.0,11,95,95,72.jpg,760.wav,72.jpg
628,1117.0,11,95,95,77.jpg,1117.wav,77.jpg
629,418.0,11,95,95,77.jpg,418.wav,77.jpg
630,511.0,11,95,95,77.jpg,511.wav,77.jpg
631,870.0,11,95,95,77.jpg,870.wav,77.jpg
632,1122.0,29,95,95,77.jpg,1122.wav,77.jpg
633,1006.0,29,95,95,50.jpg,1006.wav,50.jpg
634,88.0,29,95,95,77.jpg,88.wav,77.jpg
635,875.0,29,95,95,77.jpg,875.wav,77.jpg
636,585.0,29,95,95,77.jpg,585.wav,77.jpg
637,159.0,29,95,95,77.jpg,159.wav,77.jpg
638,883.0,25,95,95,77.jpg,883.wav,77.jpg
639,22.0,25,95,95,77.jpg,22.wav,77.jpg
640,302.0,25,95,95,77.jpg,302.wav,77.jpg
641,1165.0,25,95,95,77.jpg,1165.wav,77.jpg
642,152.0,25,95,95,77.jpg,152.wav,77.jpg
643,503.0,15,95,95,77.jpg,503.wav,77.jpg
644,830.0,15,95,95,77.jpg,830.wav,77.jpg
645,798.0,15,95,95,77.jpg,798.wav,77.jpg
646,254.0,27,95,95,77.jpg,254.wav,77.jpg
647,857.0,27,95,95,77.jpg,857.wav,77.jpg
648,1092.0,27,95,95,77.jpg,1092.wav,77.jpg
649,577.0,27,95,95,77.jpg,577.wav,77.jpg
650,505.0,27,95,95,77.jpg,505.wav,77.jpg
651,967.0,13,95,95,77.jpg,967.wav,77.jpg
652,619.0,13,95,95,77.jpg,619.wav,77.jpg
653,61.0,13,95,95,77.jpg,61.wav,77.jpg
654,1261.0,13,95,95,77.jpg,1261.wav,77.jpg
655,1130.0,13,95,95,77.jpg,1130.wav,77.jpg
656,818.0,14,95,95,77.jpg,818.wav,77.jpg
657,1009.0,14,95,95,77.jpg,1009.wav,77.jpg
658,886.0,14,95,95,77.jpg,886.wav,77.jpg
659,604.0,14,95,95,77.jpg,604.wav,77.jpg
660,1073.0,14,95,95,77.jpg,1073.wav,77.jpg
661,176.0,12,95,95,77.jpg,176.wav,77.jpg
662,754.0,12,95,95,77.jpg,754.wav,77.jpg
663,3.0,12,95,95,77.jpg,3.wav,77.jpg
664,699.0,12,95,95,77.jpg,699.wav,77.jpg
665,31.0,12,95,95,77.jpg,31.wav,77.jpg
666,125.0,16,95,95,77.jpg,125.wav,77.jpg
667,98.0,16,95,95,77.jpg,98.wav,77.jpg
668,881.0,16,95,95,77.jpg,881.wav,77.jpg
669,298.0,16,95,95,77.jpg,298.wav,77.jpg
670,319.0,16,95,95,77.jpg,319.wav,77.jpg
671,829.0,18,84,84,77.jpg,829.wav,77.jpg
672,720.0,18,84,84,77.jpg,720.wav,77.jpg
673,86.0,18,84,84,77.jpg,86.wav,77.jpg
674,214.0,18,84,84,77.jpg,214.wav,77.jpg
675,216.0,18,84,84,77.jpg,216.wav,77.jpg
676,461.0,18,84,84,77.jpg,461.wav,77.jpg
677,1240.0,24,84,84,77.jpg,1240.wav,77.jpg
678,824.0,24,84,84,77.jpg,824.wav,77.jpg
679,1170.0,24,84,84,77.jpg,1170.wav,77.jpg
680,224.0,24,84,84,77.jpg,224.wav,77.jpg
681,692.0,24,84,84,77.jpg,692.wav,77.jpg
682,596.0,19,84,84,77.jpg,596.wav,77.jpg
683,805.0,19,84,84,77.jpg,805.wav,77.jpg
684,960.0,19,84,84,77.jpg,960.wav,77.jpg
685,560.0,19,84,84,77.jpg,560.wav,77.jpg
686,1074.0,19,84,84,77.jpg,1074.wav,77.jpg
687,1286.0,19,84,84,77.jpg,1286.wav,77.jpg
688,1297.0,21,84,84,77.jpg,1297.wav,77.jpg
689,608.0,21,84,84,77.jpg,608.wav,77.jpg
690,834.0,21,84,84,72.jpg,834.wav,72.jpg
691,161.0,21,84,84,77.jpg,161.wav,77.jpg
692,12.0,21,84,84,77.jpg,12.wav,77.jpg
693,561.0,21,84,84,77.jpg,561.wav,77.jpg
694,830.0,23,84,84,77.jpg,830.wav,77.jpg
695,1027.0,23,84,84,77.jpg,1027.wav,77.jpg
696,442.0,23,84,84,77.jpg,442.wav,77.jpg
697,1180.0,23,84,84,77.jpg,1180.wav,77.jpg
698,778.0,23,84,84,77.jpg,778.wav,77.jpg
699,1081.0,22,84,84,77.jpg,1081.wav,77.jpg
700,472.0,22,84,84,77.jpg,472.wav,77.jpg
701,79.0,22,84,84,77.jpg,79.wav,77.jpg
702,685.0,22,84,84,77.jpg,685.wav,77.jpg
703,232.0,22,84,84,77.jpg,232.wav,77.jpg
704,357.0,22,84,84,77.jpg,357.wav,77.jpg
705,913.0,22,84,84,28.jpg,913.wav,28.jpg
706,761.0,28,84,84,77.jpg,761.wav,77.jpg
707,871.0,28,84,84,77.jpg,871.wav,77.jpg
708,668.0,28,84,84,77.jpg,668.wav,77.jpg
709,1131.0,26,84,84,77.jpg,1131.wav,77.jpg
710,241.0,26,84,84,77.jpg,241.wav,77.jpg
711,682.0,26,84,84,77.jpg,682.wav,77.jpg
712,1179.0,26,84,84,77.jpg,1179.wav,77.jpg
713,1000.0,26,84,84,77.jpg,1000.wav,77.jpg
714,283.0,26,84,84,77.jpg,283.wav,77.jpg
715,1058.0,26,84,84,77.jpg,1058.wav,77.jpg
716,480.0,17,84,84,77.jpg,480.wav,77.jpg
717,417.0,17,84,84,50.jpg,417.wav,50.jpg
718,1256.0,17,84,84,50.jpg,1256.wav,50.jpg
719,1232.0,17,84,84,50.jpg,1232.wav,50.jpg
720,734.0,17,84,84,77.jpg,734.wav,77.jpg
721,1144.0,17,84,84,77.jpg,1144.wav,77.jpg
722,73.0,17,84,84,77.jpg,73.wav,77.jpg
723,1158.0,11,84,84,77.jpg,1158.wav,77.jpg
724,108.0,11,84,84,77.jpg,108.wav,77.jpg
725,320.0,11,84,84,77.jpg,320.wav,77.jpg
726,24.0,11,84,84,77.jpg,24.wav,77.jpg
727,622.0,11,84,84,77.jpg,622.wav,77.jpg
728,494.0,11,84,84,77.jpg,494.wav,77.jpg
729,631.0,29,84,84,77.jpg,631.wav,77.jpg
730,119.0,29,84,84,77.jpg,119.wav,77.jpg
731,493.0,29,84,84,77.jpg,493.wav,77.jpg
732,1031.0,29,84,84,77.jpg,1031.wav,77.jpg
733,221.0,25,84,84,77.jpg,221.wav,77.jpg
734,27.0,25,84,84,77.jpg,27.wav,77.jpg
735,1142.0,25,84,84,77.jpg,1142.wav,77.jpg
736,933.0,25,84,84,77.jpg,933.wav,77.jpg
737,192.0,25,84,84,77.jpg,192.wav,77.jpg
738,129.0,15,84,84,77.jpg,129.wav,77.jpg
739,992.0,15,84,84,77.jpg,992.wav,77.jpg
740,648.0,15,84,84,77.jpg,648.wav,77.jpg
741,883.0,15,84,84,77.jpg,883.wav,77.jpg
742,1080.0,15,84,84,77.jpg,1080.wav,77.jpg
743,1111.0,27,84,84,77.jpg,1111.wav,77.jpg
744,207.0,27,84,84,77.jpg,207.wav,77.jpg
745,738.0,27,84,84,77.jpg,738.wav,77.jpg
746,112.0,27,84,84,77.jpg,112.wav,77.jpg
747,275.0,27,84,84,77.jpg,275.wav,77.jpg
748,1107.0,13,84,84,72.jpg,1107.wav,72.jpg
749,324.0,13,84,84,77.jpg,324.wav,77.jpg
750,773.0,13,84,84,50.jpg,773.wav,50.jpg
751,698.0,13,84,84,77.jpg,698.wav,77.jpg
752,240.0,13,84,84,77.jpg,240.wav,77.jpg
753,922.0,13,84,84,77.jpg,922.wav,77.jpg
754,635.0,14,84,84,77.jpg,635.wav,77.jpg
755,389.0,14,84,84,77.jpg,389.wav,77.jpg
756,995.0,14,84,84,77.jpg,995.wav,77.jpg
757,569.0,14,84,84,77.jpg,569.wav,77.jpg
758,770.0,14,84,84,77.jpg,770.wav,77.jpg
759,1104.0,14,84,84,77.jpg,1104.wav,77.jpg
760,249.0,12,84,84,77.jpg,249.wav,77.jpg
761,1156.0,12,84,84,77.jpg,1156.wav,77.jpg
762,681.0,12,84,84,77.jpg,681.wav,77.jpg
763,956.0,12,84,84,77.jpg,956.wav,77.jpg
764,1160.0,12,84,84,77.jpg,1160.wav,77.jpg
765,290.0,12,84,84,77.jpg,290.wav,77.jpg
766,213.0,16,84,84,77.jpg,213.wav,77.jpg
767,1281.0,16,84,84,77.jpg,1281.wav,77.jpg
768,901.0,16,84,84,77.jpg,901.wav,77.jpg
769,1210.0,16,84,84,77.jpg,1210.wav,77.jpg
770,424.0,16,84,84,77.jpg,424.wav,77.jpg
771,958.0,16,84,84,77.jpg,958.wav,77.jpg
772,247.0,18,22,22,77.jpg,247.wav,77.jpg
773,560.0,18,22,22,77.jpg,560.wav,77.jpg
774,1141.0,18,22,22,77.jpg,1141.wav,77.jpg
775,1071.0,24,22,22,77.jpg,1071.wav,77.jpg
776,1022.0,24,22,22,77.jpg,1022.wav,77.jpg
777,862.0,24,22,22,77.jpg,862.wav,77.jpg
778,822.0,19,22,22,77.jpg,822.wav,77.jpg
779,277.0,19,22,22,77.jpg,277.wav,77.jpg
780,1262.0,19,22,22,72.jpg,1262.wav,72.jpg
781,587.0,19,22,22,77.jpg,587.wav,77.jpg
782,284.0,19,22,22,77.jpg,284.wav,77.jpg
783,1072.0,19,22,22,50.jpg,1072.wav,50.jpg
784,793.0,21,22,22,77.jpg,793.wav,77.jpg
785,632.0,21,22,22,77.jpg,632.wav,77.jpg
786,97.0,21,22,22,77.jpg,97.wav,77.jpg
787,459.0,21,22,22,77.jpg,459.wav,77.jpg
788,703.0,21,22,22,77.jpg,703.wav,77.jpg
789,490.0,23,22,22,77.jpg,490.wav,77.jpg
790,388.0,23,22,22,77.jpg,388.wav,77.jpg
791,692.0,23,22,22,77.jpg,692.wav,77.jpg
792,876.0,22,22,22,77.jpg,876.wav,77.jpg
793,267.0,22,22,22,77.jpg,267.wav,77.jpg
794,387.0,22,22,22,50.jpg,387.wav,50.jpg
795,496.0,28,22,22,77.jpg,496.wav,77.jpg
796,1161.0,28,22,22,77.jpg,1161.wav,77.jpg
797,1228.0,28,22,22,77.jpg,1228.wav,77.jpg
798,426.0,28,22,22,77.jpg,426.wav,77.jpg
799,199.0,28,22,22,77.jpg,199.wav,77.jpg
800,688.0,26,22,22,77.jpg,688.wav,77.jpg
801,318.0,26,22,22,72.jpg,318.wav,72.jpg
802,601.0,26,22,22,72.jpg,601.wav,72.jpg
803,618.0,26,22,22,50.jpg,618.wav,50.jpg
804,715.0,26,22,22,77.jpg,715.wav,77.jpg
805,423.0,26,22,22,77.jpg,423.wav,77.jpg
806,552.0,17,22,22,77.jpg,552.wav,77.jpg
807,404.0,17,22,22,77.jpg,404.wav,77.jpg
808,463.0,17,22,22,77.jpg,463.wav,77.jpg
809,1013.0,11,22,22,77.jpg,1013.wav,77.jpg
810,36.0,11,22,22,50.jpg,36.wav,50.jpg
811,515.0,11,22,22,77.jpg,515.wav,77.jpg
812,888.0,11,22,22,77.jpg,888.wav,77.jpg
813,999.0,11,22,22,77.jpg,999.wav,77.jpg
814,310.0,29,22,22,77.jpg,310.wav,77.jpg
815,372.0,29,22,22,72.jpg,372.wav,72.jpg
816,307.0,25,22,22,72.jpg,307.wav,72.jpg
817,1186.0,25,22,22,50.jpg,1186.wav,50.jpg
818,20.0,25,22,22,77.jpg,20.wav,77.jpg
819,1223.0,25,22,22,77.jpg,1223.wav,77.jpg
820,1247.0,25,22,22,72.jpg,1247.wav,72.jpg
821,285.0,25,22,22,77.jpg,285.wav,77.jpg
822,950.0,25,22,22,77.jpg,950.wav,77.jpg
823,1039.0,15,22,22,50.jpg,1039.wav,50.jpg
824,392.0,15,22,22,77.jpg,392.wav,77.jpg
825,278.0,15,22,22,77.jpg,278.wav,77.jpg
826,581.0,15,22,22,77.jpg,581.wav,77.jpg
827,226.0,15,22,22,77.jpg,226.wav,77.jpg
828,943.0,27,22,22,77.jpg,943.wav,77.jpg
829,42.0,27,22,22,77.jpg,42.wav,77.jpg
830,468.0,27,22,22,77.jpg,468.wav,77.jpg
831,1027.0,27,22,22,77.jpg,1027.wav,77.jpg
832,1229.0,27,22,22,77.jpg,1229.wav,77.jpg
833,719.0,13,22,22,72.jpg,719.wav,72.jpg
834,1092.0,13,22,22,50.jpg,1092.wav,50.jpg
835,231.0,13,22,22,77.jpg,231.wav,77.jpg
836,628.0,13,22,22,77.jpg,628.wav,77.jpg
837,102.0,13,22,22,77.jpg,102.wav,77.jpg
838,461.0,13,22,22,77.jpg,461.wav,77.jpg
839,13.0,14,22,22,77.jpg,13.wav,77.jpg
840,448.0,14,22,22,77.jpg,448.wav,77.jpg
841,1047.0,14,22,22,77.jpg,1047.wav,77.jpg
842,34.0,14,22,22,77.jpg,34.wav,77.jpg
843,909.0,12,22,22,77.jpg,909.wav,77.jpg
844,1298.0,12,22,22,77.jpg,1298.wav,77.jpg
845,608.0,12,22,22,72.jpg,608.wav,72.jpg
846,869.0,12,22,22,77.jpg,869.wav,77.jpg
847,330.0,12,22,22,72.jpg,330.wav,72.jpg
848,708.0,12,22,22,77.jpg,708.wav,77.jpg
849,58.0,12,22,22,77.jpg,58.wav,77.jpg
850,62.0,16,22,22,77.jpg,62.wav,77.jpg
851,969.0,16,22,22,70.jpg,969.wav,70.jpg
852,182.0,16,22,22,77.jpg,182.wav,77.jpg
853,220.0,16,22,22,77.jpg,220.wav,77.jpg
854,1227.0,16,22,22,77.jpg,1227.wav,77.jpg
855,1008.0,18,69,69,77.jpg,1008.wav,77.jpg
856,846.0,18,69,69,77.jpg,846.wav,77.jpg
857,65.0,18,69,69,77.jpg,65.wav,77.jpg
858,302.0,18,69,69,77.jpg,302.wav,77.jpg
859,870.0,18,69,69,77.jpg,870.wav,77.jpg
860,817.0,24,69,69,77.jpg,817.wav,77.jpg
861,1141.0,24,69,69,77.jpg,1141.wav,77.jpg
862,382.0,24,69,69,77.jpg,382.wav,77.jpg
863,1097.0,19,69,69,77.jpg,1097.wav,77.jpg
864,353.0,19,69,69,77.jpg,353.wav,77.jpg
865,537.0,19,69,69,77.jpg,537.wav,77.jpg
866,549.0,19,69,69,77.jpg,549.wav,77.jpg
867,528.0,21,69,69,77.jpg,528.wav,77.jpg
868,1281.0,21,69,69,77.jpg,1281.wav,77.jpg
869,240.0,21,69,69,77.jpg,240.wav,77.jpg
870,310.0,21,69,69,77.jpg,310.wav,77.jpg
871,739.0,21,69,69,77.jpg,739.wav,77.jpg
872,1105.0,21,69,69,77.jpg,1105.wav,77.jpg
873,841.0,21,69,69,72.jpg,841.wav,72.jpg
874,1177.0,23,69,69,77.jpg,1177.wav,77.jpg
875,971.0,23,69,69,77.jpg,971.wav,77.jpg
876,723.0,23,69,69,77.jpg,723.wav,77.jpg
877,776.0,23,69,69,77.jpg,776.wav,77.jpg
878,1187.0,22,69,69,77.jpg,1187.wav,77.jpg
879,343.0,22,69,69,77.jpg,343.wav,77.jpg
880,807.0,22,69,69,77.jpg,807.wav,77.jpg
881,744.0,22,69,69,72.jpg,744.wav,72.jpg
882,358.0,22,69,69,77.jpg,358.wav,77.jpg
883,204.0,22,69,69,77.jpg,204.wav,77.jpg
884,48.0,28,69,69,77.jpg,48.wav,77.jpg
885,894.0,28,69,69,77.jpg,894.wav,77.jpg
886,114.0,28,69,69,77.jpg,114.wav,77.jpg
887,1000.0,28,69,69,77.jpg,1000.wav,77.jpg
888,421.0,28,69,69,77.jpg,421.wav,77.jpg
889,984.0,28,69,69,77.jpg,984.wav,77.jpg
890,182.0,26,69,69,77.jpg,182.wav,77.jpg
891,1280.0,26,69,69,77.jpg,1280.wav,77.jpg
892,933.0,26,69,69,77.jpg,933.wav,77.jpg
893,1139.0,26,69,69,77.jpg,1139.wav,77.jpg
894,552.0,17,69,69,77.jpg,552.wav,77.jpg
895,147.0,17,69,69,77.jpg,147.wav,77.jpg
896,1001.0,17,69,69,77.jpg,1001.wav,77.jpg
897,725.0,17,69,69,77.jpg,725.wav,77.jpg
898,862.0,17,69,69,77.jpg,862.wav,77.jpg
899,687.0,11,69,69,77.jpg,687.wav,77.jpg
900,91.0,11,69,69,77.jpg,91.wav,77.jpg
901,1134.0,11,69,69,77.jpg,1134.wav,77.jpg
902,1113.0,11,69,69,77.jpg,1113.wav,77.jpg
903,479.0,11,69,69,77.jpg,479.wav,77.jpg
904,1231.0,29,69,69,77.jpg,1231.wav,77.jpg
905,164.0,29,69,69,77.jpg,164.wav,77.jpg
906,11.0,29,69,69,77.jpg,11.wav,77.jpg
907,256.0,29,69,69,77.jpg,256.wav,77.jpg
908,159.0,29,69,69,77.jpg,159.wav,77.jpg
909,669.0,29,69,69,77.jpg,669.wav,77.jpg
910,61.0,25,69,69,77.jpg,61.wav,77.jpg
911,1228.0,25,69,69,77.jpg,1228.wav,77.jpg
912,668.0,25,69,69,77.jpg,668.wav,77.jpg
913,885.0,25,69,69,77.jpg,885.wav,77.jpg
914,539.0,15,69,69,77.jpg,539.wav,77.jpg
915,830.0,15,69,69,77.jpg,830.wav,77.jpg
916,751.0,15,69,69,50.jpg,751.wav,50.jpg
917,305.0,15,69,69,70.jpg,305.wav,70.jpg
918,12.0,15,69,69,77.jpg,12.wav,77.jpg
919,644.0,15,69,69,77.jpg,644.wav,77.jpg
920,1260.0,27,69,69,77.jpg,1260.wav,77.jpg
921,1021.0,27,69,69,77.jpg,1021.wav,77.jpg
922,1064.0,27,69,69,77.jpg,1064.wav,77.jpg
923,604.0,27,69,69,77.jpg,604.wav,77.jpg
924,702.0,27,69,69,77.jpg,702.wav,77.jpg
925,356.0,27,69,69,77.jpg,356.wav,77.jpg
926,1194.0,13,69,69,77.jpg,1194.wav,77.jpg
927,616.0,13,69,69,72.jpg,616.wav,72.jpg
928,588.0,13,69,69,77.jpg,588.wav,77.jpg
929,78.0,13,69,69,77.jpg,78.wav,77.jpg
930,818.0,13,69,69,77.jpg,818.wav,77.jpg
931,1114.0,13,69,69,72.jpg,1114.wav,72.jpg
932,562.0,14,69,69,77.jpg,562.wav,77.jpg
933,1272.0,14,69,69,77.jpg,1272.wav,77.jpg
934,401.0,14,69,69,77.jpg,401.wav,77.jpg
935,179.0,14,69,69,77.jpg,179.wav,77.jpg
936,495.0,14,69,69,77.jpg,495.wav,77.jpg
937,811.0,14,69,69,77.jpg,811.wav,77.jpg
938,340.0,12,69,69,77.jpg,340.wav,77.jpg
939,1234.0,12,69,69,77.jpg,1234.wav,77.jpg
940,104.0,12,69,69,77.jpg,104.wav,77.jpg
941,694.0,12,69,69,77.jpg,694.wav,77.jpg
942,1207.0,12,69,69,77.jpg,1207.wav,77.jpg
943,967.0,16,69,69,77.jpg,967.wav,77.jpg
944,990.0,16,69,69,77.jpg,990.wav,77.jpg
945,1131.0,16,69,69,77.jpg,1131.wav,77.jpg
946,317.0,16,69,69,77.jpg,317.wav,77.jpg
